"","Plant.Id","Plant.Name","State","Net.Gen","Physical_Unit","Total_Fuel_Consumption","FuelType","Lat","Lon"
"10499",58037,"Buckeye Union HS District 201","AZ",7010,"","0","SUN",33.42,-112.58
"10500",58038,"Buffalo Center Wind LLC","IA",6561,"","0","WND",43.39,-92.76
"10501",58039,"RET  Modesto Solar","CA",64308,"","0","SUN",37.73,-121
"10502",58040,"United Stationers Supply Solar Electric","NJ",4248,"","0","SUN",40.32,-74.5
"10503",58041,"Chisholm View Wind Project","OK",789700,"","0",NA,NA,NA
"10504",58042,"Black Mountain Solar LLC","AZ",21945,"","0","SUN",35.02,-114.16
"10505",58043,"Lilly Technical Center","IN",0,"barrels","45",NA,NA,NA
"10506",58043,"Lilly Technical Center","IN",0,"","0",NA,NA,NA
"10507",58044,"Anchor Wind, LLC","IA",15193,"","0",NA,NA,NA
"10508",58045,"Community Wind South","MN",114562,"","0","WND",43.71,-95.8
"10509",58046,"Works 53","NC",32,"barrels","46",NA,NA,NA
"10510",58047,"PPG Monroeville Chemicals Center","PA",0,"barrels","0",NA,NA,NA
"10511",58048,"BayWa r.e Mozart LLC","TX",76187,"","0","WND",32.97,-100.52
"10512",58049,"Jordache Enterprises Solar","NJ",817,"","0",NA,NA,NA
"10513",58051,"PPG Industries, Inc. Works 6","PA",52,"barrels","222",NA,NA,NA
"10514",58052,"Battle Creek Mill","MI",0,"barrels","0","NG",42.32,-85.19
"10515",58052,"Battle Creek Mill","MI",1320,"mcf","1,082,339","NG",42.32,-85.19
"10516",58053,"PPG Industries, Inc. Works 15","CA",44,"barrels","80",NA,NA,NA
"10517",58054,"Burgess BioPower","NH",0,"barrels","0",NA,NA,NA
"10518",58054,"Burgess BioPower","NH",421457,"short tons","657,409",NA,NA,NA
"10519",58055,"Windy Ridge Generating Facility","IN",10195,"Mcf","219,857",NA,NA,NA
"10520",58056,"MillerCoors Irwindale Brewery","CA",18596,"mcf","236,141","NG",34.12,-117.94
"10521",58056,"MillerCoors Irwindale Brewery","CA",5504,"Mcf","84,313","NG",34.12,-117.94
"10522",58056,"MillerCoors Irwindale Brewery","CA",2414,"","0","NG",34.12,-117.94
"10523",58057,"MillerCoors Shenandoah Brewery","VA",1712,"Mcf","32,764","OBG",38.36,-78.68
"10524",58058,"Paramount Refinery","CA",0,"mcf","0","NG",33.9,-118.15
"10525",58061,"Decatur-Morgan Co LFG Recovery Project","AL",12069,"mcf","254,226",NA,NA,NA
"10526",58062,"Imperial Valley Solar Company 1 LLC","CA",52626,"","0","SUN",33.25,-115.5
"10527",58063,"SABIC Innovative Plastics Mt. Vernon","IN",409,"short tons","83,230",NA,NA,NA
"10528",58063,"SABIC Innovative Plastics Mt. Vernon","IN",829,"mcf","3,785,847",NA,NA,NA
"10529",58064,"Laredo Bus Facility Solar Canopies","GA",1367,"","0","SUN",33.78,-84.27
"10530",58065,"Charlestown Wind Turbine","MA",1778,"","0","WND",42.39,-71.07
"10531",58066,"PCA, Filer City Mill","MI",0,"short tons","0","BIT",44.21,-86.29
"10532",58066,"PCA, Filer City Mill","MI",73199,"mcf","3,463,319","BIT",44.21,-86.29
"10533",58066,"PCA, Filer City Mill","MI",1093,"Mcf","75,251","BIT",44.21,-86.29
"10534",58068,"SunE CPS1 LLC","TX",17753,"","0","SUN",29.25,-98.42
"10535",58069,"PRSI FCC Generator","TX",0,"mcf","0","PC",29.72,-95.21
"10536",58069,"PRSI FCC Generator","TX",0,"short tons","9,566","PC",29.72,-95.21
"10537",58069,"PRSI FCC Generator","TX",0,"barrels","0","PC",29.72,-95.21
"10538",58070,"Mercer Mall","NJ",1651,"","0","SUN",40.29,-74.68
"10539",58071,"Windwalkers LLC","IA",4895,"","0","WND",43.38,-93.22
"10540",58073,"SEPV 1","CA",5180,"","0","SUN",34.62,-117.94
"10541",58074,"SEPV 2","CA",3974,"","0","SUN",34.17,-116.15
"10542",58075,"El Dorado Refinery","KS",30646,"mcf","434,613","NG",37.79,-96.88
"10543",58076,"Edwards Air Force Base","CA",1998,"","0","SUN",34.93,-117.91
"10544",58077,"Cross Oil Refining & Marketing, Inc","AR",2871,"mcf","51,017","NG",33.37,-92.72
"10545",58078,"Rocky Ridge Wind Project","OK",562605,"","0","WND",35.14,-99
"10546",58079,"Newark Energy Center","NJ",444770,"mcf","16,556",NA,NA,NA
"10547",58079,"Newark Energy Center","NJ",735572,"mcf","8,322,435",NA,NA,NA
"10548",58080,"Wolf Ridge Wind","TX",374699,"","0","WND",33.69,-97.37
"10549",58081,"Western Sugar Coop- Ft Morgan","CO",8211,"short tons","71,221","SUB",40.25,-103.79
"10550",58082,"AMP Napoleon Solar Facility","OH",5111,"","0","SUN",41.41,-84.11
"10551",58083,"Fullerton Mill CHP","CA",8280,"mcf","0","NG",33.86,-117.89
"10552",58083,"Fullerton Mill CHP","CA",70814,"mcf","1,002,616","NG",33.86,-117.89
"10553",58084,"Kimberly Clark-Unit 1,2,3","CT",10443,"mcf","0",NA,NA,NA
"10554",58084,"Kimberly Clark-Unit 1,2,3","CT",108037,"mcf","1,252,103",NA,NA,NA
"10555",58084,"Kimberly Clark-Unit 1,2,3","CT",111997,"mcf","1,306,065",NA,NA,NA
"10556",58085,"PRC-Desoto Intl/PPG Aerospace","CA",0,"barrels","0",NA,NA,NA
"10557",58086,"Intel Folsom","CA",1695,"","0","SUN",38.64,-121.16
"10558",58088,"Stony Creek Wind Farm NY","NY",286907,"","0",NA,NA,NA
"10559",58089,"Roeder Family Wind Farm LLC","IA",4647,"","0","WND",43.3,-93.28
"10560",58090,"Middlesex Apple Orchard Solar","NJ",7810,"","0",NA,NA,NA
"10561",58091,"Keystone Solar","PA",8399,"","0",NA,NA,NA
"10562",58093,"BBB Corporate Headquarters","NJ",1406,"","0","SUN",40.7,-74.31
"10563",58094,"Christmas Tree Shops DC Burlington NJ","NJ",3306,"","0","SUN",40.1,-74.81
"10564",58095,"Harmon DC Totowa NJ","NJ",1883,"","0","SUN",40.9,-74.25
"10565",58096,"Bed Bath & Beyond DC Port Reading NJ","NJ",2421,"","0","SUN",40.57,-74.24
"10566",58097,"Green Meadows","MA",5495,"","0",NA,NA,NA
"10567",58100,"Kern Oil & Refining Co","CA",31245,"mcf","464,820",NA,NA,NA
"10568",58101,"Foundation Cemex River Plant","CA",2580,"","0",NA,NA,NA
"10569",58102,"Foundation Cemex BMQ","CA",2926,"","0",NA,NA,NA
"10570",58103,"Heritage Garden Wind Farm I LLC","MI",82059,"","0","WND",45.8,-86.53
"10571",58104,"Foundation Superior Farms","CA",1521,"","0",NA,NA,NA
"10572",58105,"Foundation Wal-Mart Red Bluff","CA",1889,"","0",NA,NA,NA
"10573",58106,"Meadow Creek Project Company","ID",296999,"","0","WND",43.96,-112.34
"10574",58108,"International Paper Red River Mill","LA",203911,"short tons","538,068","BLQ",31.9,-93.17
"10575",58108,"International Paper Red River Mill","LA",71496,"mcf","1,998,647","BLQ",31.9,-93.17
"10576",58108,"International Paper Red River Mill","LA",7082,"short tons","28,715","BLQ",31.9,-93.17
"10577",58108,"International Paper Red River Mill","LA",118073,"short tons","397,251","BLQ",31.9,-93.17
"10578",58109,"Georgia-Pacific Toledo Mill","OR",30067,"short tons","437,534","BLQ",44.61,-123.93
"10579",58109,"Georgia-Pacific Toledo Mill","OR",12573,"mcf","2,007,415","BLQ",44.61,-123.93
"10580",58110,"Brookside Newark","DE",22936,"mcf","163,304","NG",39.67,-75.72
"10581",58111,"Bishop Hill II Wind Farm","IL",289684,"","0","WND",41.23,-90.17
"10582",58112,"Foundation Cemex Madison","CA",1404,"","0","WND",38.69,-121.93
"10583",58113,"Foundation RRM","CA",7509,"","0","WND",33.92,-116.82
"10584",58114,"Foundation NWNA","CA",12734,"","0","WND",33.91,-116.75
"10585",58116,"Cellu Tissue","CT",15655,"mcf","130,200",NA,NA,NA
"10586",58117,"TNSG South Plant","AK",801,"mcf","11,118",NA,NA,NA
"10587",58118,"La Joya Del Sol","CA",3472,"","0",NA,NA,NA
"10588",58119,"Depot Park Solar System","CA",6162,"","0","SUN",38.53,-121.4
"10589",58121,"Echo Wind Park","MI",395538,"","0",NA,NA,NA
"10590",58122,"Delano Energy Center","CA",18274,"mcf","201,140",NA,NA,NA
"10591",58123,"Wakefern Food Corp","NJ",2722,"","0",NA,NA,NA
"10592",58124,"Rothschild Biomass Cogen Facility","WI",194,"mcf","32,487",NA,NA,NA
"10593",58124,"Rothschild Biomass Cogen Facility","WI",53407,"short tons","443,005",NA,NA,NA
"10594",58125,"Quay County","NM",399,"barrels","1,245",NA,NA,NA
"10595",58126,"Limon Wind I","CO",644237,"","0","WND",39.45,-103.55
"10596",58127,"Limon Wind II","CO",547054,"","0","WND",39.34,-103.58
"10597",58128,"Kaiser Downey","CA",2154,"mcf","21,057","LFG",33.92,-118.13
"10598",58128,"Kaiser Downey","CA",1233,"mcf","7,019","LFG",33.92,-118.13
"10599",58129,"Prairies Edge Generating Facility","IN",7090,"Mcf","134,081",NA,NA,NA
"10600",58130,"Blue Mountain Biogas","UT",9937,"Mcf","178,007",NA,NA,NA
"10601",58131,"Outback Solar At Christmas Valley","OR",10229,"","0","SUN",43.24,-120.49
"10602",58132,"Kaiser Ontario","CA",3179,"mcf","22,954","OBG",34.03,-117.61
"10603",58132,"Kaiser Ontario","CA",1059,"Mcf","7,651","OBG",34.03,-117.61
"10604",58134,"Oberlin Spear Point Solar One","OH",2974,"","0","SUN",41.32,-82.22
"10605",58135,"Washington White Post Solar LLC","NC",21504,"","0",NA,NA,NA
"10606",58136,"Adkins Energy LLC","IL",26277,"mcf","355,830","NG",42.36,-89.8
"10607",58137,"Ensign Wind LLC","KS",418125,"","0","WND",37.6,-100.44
"10608",58138,"Otter Creek Ethanol Poet - Ashton","IA",45396,"mcf","519,300",NA,NA,NA
"10609",58139,"Central Energy Plant USU","UT",0,"barrels","0","NG",41.75,-111.81
"10610",58139,"Central Energy Plant USU","UT",37174,"mcf","454,761","NG",41.75,-111.81
"10611",58140,"Summit Street Power Plant","OH",0,"barrels","0","NG",41.14,-81.34
"10612",58140,"Summit Street Power Plant","OH",31859,"mcf","468,349","NG",41.14,-81.34
"10613",58141,"Groton Wind LLC","NH",114765,"","0","WND",43.78,-71.79
"10614",58142,"Rock Creek Dairy","ID",9347,"Mcf","238,944",NA,NA,NA
"10615",58144,"SVEP Solar Project Company","VT",3067,"","0",NA,NA,NA
"10616",58145,"Williamstown Solar","VT",2704,"","0",NA,NA,NA
"10617",58146,"Twin Rivers Paper Co LLC","ME",80347,"","0","PUR",47.36,-68.33
"10618",58147,"Prescott Solar Plant","AZ",25573,"","0","SUN",34.65,-112.43
"10619",58148,"RE Kansas South LLC","CA",52582,"","0",NA,NA,NA
"10620",58149,"TA-High Desert LLC","CA",57212,"","0",NA,NA,NA
"10621",58150,"Black Cap Solar Plant","OR",4469,"","0",NA,NA,NA
"10622",58151,"Central Utility Plant - Texas A&M","TX",33,"barrels","524","NG",30.62,-96.34
"10623",58151,"Central Utility Plant - Texas A&M","TX",34280,"mcf","341,134","NG",30.62,-96.34
"10624",58151,"Central Utility Plant - Texas A&M","TX",0,"barrels","0","NG",30.62,-96.34
"10625",58151,"Central Utility Plant - Texas A&M","TX",175072,"mcf","1,828,554","NG",30.62,-96.34
"10626",58152,"Danbury Hospital Cogen Plant","CT",30784,"mcf","309,365","NG",41.41,-73.45
"10627",58153,"Eastern Maine Medical Center","ME",19,"barrels","46","NG",44.81,-68.75
"10628",58153,"Eastern Maine Medical Center","ME",27094,"mcf","399,612","NG",44.81,-68.75
"10629",58154,"North Sky River Energy LLC","CA",405375,"","0","WND",35.35,-118.19
"10630",58155,"Perrin Ranch Wind LLC","AZ",191845,"","0",NA,NA,NA
"10631",58156,"SUNY Old Westbury College","NY",10502,"mcf","95,408",NA,NA,NA
"10632",58157,"University of Rochester","NY",17,"barrels","106","NG",43.12,-77.63
"10633",58157,"University of Rochester","NY",58387,"mcf","2,580,725","NG",43.12,-77.63
"10634",58158,"Wesleyan University Cogen 1","CT",9159,"mcf","85,449",NA,NA,NA
"10635",58159,"UCONN Cogen Facility","CT",663,"barrels","0","NG",41.81,-72.25
"10636",58159,"UCONN Cogen Facility","CT",7967,"mcf","140,671","NG",41.81,-72.25
"10637",58159,"UCONN Cogen Facility","CT",8901,"barrels","18,907","NG",41.81,-72.25
"10638",58159,"UCONN Cogen Facility","CT",94565,"mcf","1,078,517","NG",41.81,-72.25
"10639",58160,"Williams College - Campus CHP","MA",83,"barrels","699","NG",42.71,-73.2
"10640",58160,"Williams College - Campus CHP","MA",2933,"mcf","139,244","NG",42.71,-73.2
"10641",58160,"Williams College - Campus CHP","MA",0,"barrels","0","NG",42.71,-73.2
"10642",58161,"Western Michigan University Power Plant","MI",4674,"mcf","0","NG",42.28,-85.61
"10643",58161,"Western Michigan University Power Plant","MI",63370,"mcf","844,347","NG",42.28,-85.61
"10644",58161,"Western Michigan University Power Plant","MI",1053,"mcf","9,568","NG",42.28,-85.61
"10645",58162,"Cirrus Wind 1 LLC","TX",127937,"","0",NA,NA,NA
"10646",58163,"Mercy Medical Center","NY",1,"barrels","24",NA,NA,NA
"10647",58164,"Slayton Solar","MN",2712,"","0",NA,NA,NA
"10648",58165,"College of New Jersey","NJ",35218,"mcf","575,166",NA,NA,NA
"10649",58166,"Smith College Central Heating Plant","MA",0,"barrels","0","NG",42.31,-72.64
"10650",58166,"Smith College Central Heating Plant","MA",17023,"mcf","368,200","NG",42.31,-72.64
"10651",58167,"William Floyd School District","NY",0,"barrels","0",NA,NA,NA
"10652",58167,"William Floyd School District","NY",1612,"mcf","759,453",NA,NA,NA
"10653",58168,"Energy Center","CA",9947,"mcf","130,200",NA,NA,NA
"10654",58169,"CSUF Trigeneration","CA",29420,"mcf","315,000",NA,NA,NA
"10655",58169,"CSUF Trigeneration","CA",1820,"","0",NA,NA,NA
"10656",58170,"Crafton Hills College Solar Farm","CA",2090,"","0","SUN",34.04,-117.1
"10657",58171,"Prairie Fire","AZ",8633,"","0",NA,NA,NA
"10658",58172,"Seaside Heights Power Plant","NJ",96,"barrels","27",NA,NA,NA
"10659",58173,"BMW Manufacturing Co","SC",48762,"mcf","1,543,664","LFG",34.89,-82.18
"10660",58174,"Wilson Solar","MA",0,"","0",NA,NA,NA
"10661",58177,"Kishwaukee CHP Plant","IL",320,"mcf","3,934",NA,NA,NA
"10662",58177,"Kishwaukee CHP Plant","IL",5642,"Mcf","129,513",NA,NA,NA
"10663",58178,"M. G. Emmett J. Bean Federal Center","IN",2092,"","0",NA,NA,NA
"10664",58179,"MTSU Power Co-Gen Plant","TN",33590,"mcf","770,486","NG",35.85,-86.37
"10665",58179,"MTSU Power Co-Gen Plant","TN",21,"barrels","39","NG",35.85,-86.37
"10666",58180,"UNH 7.9 MW Plant","NH",2358,"barrels","5,165","LFG",43.14,-70.94
"10667",58180,"UNH 7.9 MW Plant","NH",35428,"mcf","608,270","LFG",43.14,-70.94
"10668",58180,"UNH 7.9 MW Plant","NH",22210,"mcf","282,181","LFG",43.14,-70.94
"10669",58181,"Loyola University Health Plant","IL",20863,"mcf","559,616","NG",41.86,-87.84
"10670",58183,"Prairie Horizon Agri Energy","KS",1649,"mcf","941,383","NG",39.76,-99.31
"10671",58184,"Rand Whitney CHP Plant","CT",2664,"barrels","6,639","NG",41.45,-72.14
"10672",58184,"Rand Whitney CHP Plant","CT",107108,"mcf","1,489,439","NG",41.45,-72.14
"10673",58185,"Amherst College Co Gen","MA",315,"barrels","971","NG",42.37,-72.51
"10674",58185,"Amherst College Co Gen","MA",8507,"mcf","149,658","NG",42.37,-72.51
"10675",58185,"Amherst College Co Gen","MA",938,"mcf","62,298","NG",42.37,-72.51
"10676",58185,"Amherst College Co Gen","MA",182,"barrels","1,908","NG",42.37,-72.51
"10677",58186,"HVCC Cogen Plant","NY",35,"barrels","78",NA,NA,NA
"10678",58186,"HVCC Cogen Plant","NY",0,"mcf","0",NA,NA,NA
"10679",58186,"HVCC Cogen Plant","NY",14592,"mcf","184,533",NA,NA,NA
"10680",58187,"180 Raritan Solar","NJ",2526,"","0","SUN",40.52,-74.34
"10681",58191,"US Magnesium","UT",398,"barrels","2,350","NG",40.91,-112.73
"10682",58191,"US Magnesium","UT",243202,"mcf","7,861,193","NG",40.91,-112.73
"10683",58192,"Arkalon Ethanol LLC","KS",3107,"mcf","711,830","NG",37.11,-100.8
"10684",58193,"Bonanza BioEnergy LLC","KS",0,"mcf","865,986","NG",37.96,-100.84
"10685",58194,"West Campus Steam Plant","PA",2257,"short tons","17,415","BIT",40.79,-77.86
"10686",58194,"West Campus Steam Plant","PA",2157,"mcf","451,060","BIT",40.79,-77.86
"10687",58195,"East Campus Steam Plant","PA",157,"barrels","332","NG",40.81,-77.85
"10688",58195,"East Campus Steam Plant","PA",53791,"mcf","640,675","NG",40.81,-77.85
"10689",58196,"Cargill Salt Hersey","MI",4861,"mcf","110,948","NG",43.83,-85.36
"10690",58197,"Poet Biorefining Lake Crystal","MN",69,"barrels","196","NG",44.09,-94.28
"10691",58197,"Poet Biorefining Lake Crystal","MN",6150,"mcf","21","NG",44.09,-94.28
"10692",58198,"Parnassus Central Utility Plant","CA",5,"barrels","0","NG",37.76,-122.46
"10693",58198,"Parnassus Central Utility Plant","CA",6186,"mcf","54,930","NG",37.76,-122.46
"10694",58198,"Parnassus Central Utility Plant","CA",53,"barrels","139","NG",37.76,-122.46
"10695",58198,"Parnassus Central Utility Plant","CA",64578,"mcf","944,460","NG",37.76,-122.46
"10696",58199,"Arizona State University CHP","AZ",44181,"mcf","480,055","NG",33.42,-111.93
"10697",58200,"Burnside Alumina Plant","LA",42831,"mcf","2,685,100","NG",30.13,-90.92
"10698",58201,"Monroe Community College Plant","NY",13703,"mcf","162,949",NA,NA,NA
"10699",58202,"RE Victor Phelan Solar One LLC","CA",47693,"","0",NA,NA,NA
"10700",58203,"Minco Wind III, LLC","OK",419916,"","0",NA,NA,NA
"10701",58204,"Grassland 3&4 Solar Project","CA",4549,"","0",NA,NA,NA
"10702",58205,"Grand Ave Plant","MO",25533,"short tons","120,424",NA,NA,NA
"10703",58205,"Grand Ave Plant","MO",3575,"mcf","363,965",NA,NA,NA
"10704",58206,"West Gates Solar Station","CA",22148,"","0",NA,NA,NA
"10705",58207,"Central Utility Plant at White Oak","MD",73,"barrels","0","NG",39.04,-76.98
"10706",58207,"Central Utility Plant at White Oak","MD",3880,"mcf","24,479","NG",39.04,-76.98
"10707",58207,"Central Utility Plant at White Oak","MD",949,"barrels","1,985","NG",39.04,-76.98
"10708",58207,"Central Utility Plant at White Oak","MD",48267,"mcf","567,685","NG",39.04,-76.98
"10709",58207,"Central Utility Plant at White Oak","MD",905,"barrels","1,985","NG",39.04,-76.98
"10710",58207,"Central Utility Plant at White Oak","MD",105980,"mcf","1,307,057","NG",39.04,-76.98
"10711",58207,"Central Utility Plant at White Oak","MD",258,"barrels","900","NG",39.04,-76.98
"10712",58207,"Central Utility Plant at White Oak","MD",1007,"mcf","19,741","NG",39.04,-76.98
"10713",58208,"Cinnamon Bay Edgeboro Landfill","NJ",44625,"mcf","904,689",NA,NA,NA
"10714",58208,"Cinnamon Bay Edgeboro Landfill","NJ",2205,"mcf","24,099",NA,NA,NA
"10715",58209,"NextEra-Blackwell Wind, LLC","OK",228481,"","0",NA,NA,NA
"10716",58210,"NFM Solar Power LLC","MA",1994,"","0","SUN",42.61,-72.47
"10717",58213,"Saddle Mountain Solar I","AZ",35779,"","0","SUN",33.38,-113.18
"10718",58214,"West Greenwich Solar","RI",2784,"","0",NA,NA,NA
"10719",58215,"Lee Combined Cycle Plant","NC",114,"barrels","0",NA,NA,NA
"10720",58215,"Lee Combined Cycle Plant","NC",2474111,"mcf","8,661,104",NA,NA,NA
"10721",58215,"Lee Combined Cycle Plant","NC",345,"barrels","605",NA,NA,NA
"10722",58215,"Lee Combined Cycle Plant","NC",3998206,"mcf","37,216,422",NA,NA,NA
"10723",58216,"J.R. Simplot Company","CA",16730,"","0","WH",37.81,-121.28
"10724",58217,"Grassland 1&2 Solar Project","CA",4698,"","0",NA,NA,NA
"10725",58218,"Spion Kop Wind Farm","MT",127626,"","0",NA,NA,NA
"10726",58219,"GL Dairy Biogas","WI",13137,"Mcf","204,268",NA,NA,NA
"10727",58220,"Haviland Plastic Products","OH",14668,"","0",NA,NA,NA
"10728",58222,"E.B. Eddy Paper Inc","MI",15710,"short tons","33,582","BIT",42.99,-82.44
"10729",58222,"E.B. Eddy Paper Inc","MI",15,"barrels","140","BIT",42.99,-82.44
"10730",58222,"E.B. Eddy Paper Inc","MI",14357,"mcf","695,594","BIT",42.99,-82.44
"10731",58223,"Hoag Hospital Cogen Plant","CA",24940,"mcf","300,916",NA,NA,NA
"10732",58224,"CCSU Co-Gen-STBY Gen","CT",0,"barrels","0",NA,NA,NA
"10733",58224,"CCSU Co-Gen-STBY Gen","CT",694,"mcf","64,389",NA,NA,NA
"10734",58226,"Newberry Solar 1 LLC","CA",2625,"","0",NA,NA,NA
"10735",58227,"SEPV9 Power Plant","CA",25487,"","0",NA,NA,NA
"10736",58228,"Milford Solar Farm","DE",19293,"","0","SUN",38.92,-75.45
"10737",58229,"Lake Marion","MN",134,"barrels","255",NA,NA,NA
"10738",58230,"Hastings","MN",88,"barrels","167",NA,NA,NA
"10739",58231,"Lincoln Financial Field","PA",3463,"","0",NA,NA,NA
"10740",58232,"Tahquitz High School","CA",1788,"","0","SUN",33.77,-117.02
"10741",58233,"Wagner Wind LLC","CA",16806,"","0","WND",33.91,-116.56
"10742",58234,"SEPV 8","CA",34141,"","0",NA,NA,NA
"10743",58235,"Clayville","NJ",3273,"mcf","34,042",NA,NA,NA
"10744",58237,"CCSU Fuel Cell Project","CT",7388,"mcf","70,418","NG",41.69,-72.76
"10745",58238,"Georgia Mountain Community Wind Farm","VT",33148,"","0",NA,NA,NA
"10746",58239,"Kent County-Kennedyville","MD",1732,"","0","SUN",39.3,-75.98
"10747",58240,"Kit Carson","NM",2894,"","0","SUN",36.97,-105.44
"10748",58241,"Rock Hall","MD",1848,"","0",NA,NA,NA
"10749",58242,"Pattern Panhandle Wind LLC","TX",751318,"","0",NA,NA,NA
"10750",58243,"Kent County - Worton Complex","MD",1690,"","0","SUN",39.28,-76.09
"10751",58244,"West Valley High School Solar","CA",1499,"","0","SUN",33.72,-117.01
"10752",58245,"Northeastern Illinois University Cogen","IL",25,"mcf","171",NA,NA,NA
"10753",58246,"Millersville LFG","MD",25935,"mcf","596,317",NA,NA,NA
"10754",58248,"Pierce College","CA",3456,"","0",NA,NA,NA
"10755",58249,"VA Sepulveda Ambulatory Care Center","CA",6595,"","0",NA,NA,NA
"10756",58250,"Tullytown","PA",12848,"mcf","271,043",NA,NA,NA
"10757",58251,"C&H Sugar Plant","CA",45314,"","0","PUR",38.06,-122.22
"10758",58252,"Alpha Ridge LFG","MD",4932,"mcf","95,830",NA,NA,NA
"10759",58253,"CBS Television City","CA",2290,"","0",NA,NA,NA
"10760",58254,"Chatham","MI",28,"mcf","648",NA,NA,NA
"10761",58255,"Rubart","KS",40093,"mcf","406,276",NA,NA,NA
"10762",58256,"Los Alamos PV Site","NM",1028,"","0","SUN",35.88,-106.31
"10763",58257,"Upper Pacolet Hydro","SC",5279,"","0",NA,NA,NA
"10764",58258,"Central Utilities Plant LAX 2","CA",10810,"mcf","116,604",NA,NA,NA
"10765",58259,"Kalaeloa Solar Two","HI",11406,"","0",NA,NA,NA
