Plant.Id,State,Fuel.Simplified,Net.Gen,Lat,Lon,FuelType,Plant.Name
57046,NE,Coal,295816,41.42,-97.29,SUB,Archer Daniels Midland Columbus
57047,MN,Wind,740613,43.7,-95.71,WND,Nobles Wind Project
57049,MT,Wind,260622,48.51,-112.11,WND,NaturEner Glacier Wind Energy 1
57050,MT,Wind,258022,48.53,-112.18,WND,NaturEner Glacier Wind Energy 2
57068,CT,Oil,12342,41.55,-72.58,KER,GenConn Middletown LLC
57069,MN,Hydro,91962,44.92,-93.2,WAT,Twin Cities Hydro LLC
57070,CT,Oil,24856,41.21,-73.11,KER,GenConn Devon LLC
57072,IL,Other,462018,38.7,-90.13,BFG,Granite City Works
57078,NY,Wind,37981,42.82,-78.85,WND,Steel Winds II
57079,UT,Wind,392419,38.39,-113.01,WND,Milford Wind Corridor I LLC
57080,VT,Wind,87516,44.66,-72.12,WND,Sheffield Wind
57081,NJ,Solar,5400,39.46,-75.07,SUN,Calpine Vineland Solar LLC
57082,HI,Wind,65878,20.82,-156.55,WND,Kaheawa Wind Power II LLC
57083,ME,Wind,115845,44.72,-68.24,WND,Bull Hill Wind Project
57085,AK,Hydro,84921,58.23,-134.05,WAT,Lake Dorothy Hydroelectric Project
57087,HI,Wind,78906,21.69,-157.97,WND,Kahuku Wind Power LLC
57090,WY,Wind,293519,42.97,-106.01,WND,Campbell Hill Windpower
57091,WY,Wind,111639,41.15,-105.01,WND,Silver Sage Windpower
57093,WY,Wind,37035,42.9,-106.23,WND,Casper Wind Farm
57094,IL,Wind,780635,41.0,-88.49,WND,Streator Cayuga Ridge South
57095,TX,Wind,460217,27.22,-97.79,WND,Penascal II Wind Project LLC
57096,OR,Wind,221320,45.58,-120.55,WND,Star Point Wind Project LLC
57097,ND,Wind,366681,46.86,-96.75,WND,Rugby Wind Power Project
57098,AZ,Wind,104882,34.54,-110.42,WND,Dry Lake Wind LLC
57099,WA,Waste,343926,47.27,-122.43,BLQ,WestRock (WA)
57106,NM,Wind,2837,35.17,-103.74,WND,Mesalands Comm College Wind Turbine
57107,UT,Wind,187583,38.39,-113.01,WND,Milford Wind Corridor Stage II LLC
57108,OK,Wind,339255,34.82,-98.45,WND,Blue Canyon Windpower V LLC
57109,IN,Wind,512009,40.63,-86.94,WND,Meadow Lake Wind Farm LLC
57110,IL,Wind,286211,41.15,-88.62,WND,Blackstone Wind Farm LLC
57111,IA,Wind,342669,43.35,-95.32,WND,Lost Lakes Wind Farm LLC
57112,IN,Wind,222262,40.64,-87.02,WND,Meadow Lake Wind Farm II LLC
57113,IL,Wind,526247,41.14,-88.53,WND,Blackstone Wind Farm II LLC
57115,IN,Wind,238493,40.6,-87.02,WND,Meadow Lake Wind Farm III LLC
57118,KS,Wind,39070,37.6,-99.35,WND,Greensburg Wind Farm LLC
57119,MN,Biomass,135058,44.8,-93.54,AB,Koda Biomass Plant
57120,ND,Wind,182615,47.13,-100.7,WND,Wilton Wind II LLC
57121,ND,Wind,388554,47.12,-97.9,WND,Ashtabula Wind II LLC
57122,CA,Natural Gas,111276,33.65,-117.85,NG,UCI Facilities Management Central Plant
57124,ID,Wind,51717,42.83,-115.01,WND,Payne's Ferry
57125,ID,Wind,52909,42.81,-115.05,WND,Camp Reed
57126,ID,Wind,52415,42.77,-114.99,WND,Yahoo Creek
57130,ME,Wind,12717,44.5,-69.35,WND,Beaver Ridge Wind
57131,MI,Wind,151907,44.19,-85.3,WND,Stoney Corners Wind Farm
57134,CO,Waste Heat,12447,40.99,-102.85,WH,OREG 4 Peetz
57135,IL,Wind,530591,41.6,-89.46,WND,Big Sky Wind LLC
57136,ID,Wind,27456,42.89,-115.02,WND,Tuana Springs
57137,OR,Wind,139389,45.56,-118.35,WND,Eurus Combine Hills Turbine Ranch 2
57138,SC,Biomass,76520,33.28,-81.67,WDS,Savannah River Site Biomass Cogen
57139,PA,Wind,129457,40.3,-78.69,WND,Highland Wind Project (PA)
57141,CO,Solar,2991,40.59,-105.15,SUN,RV CSU Power LLC
57151,WV,Wind,276044,38.09,-80.49,WND,Beech Ridge Energy LLC
57152,WA,Wind,236025,45.81,-120.35,WND,Harvest Wind Project
57153,TX,Wind,490369,31.12,-100.5,WND,Langford Wind Power
57156,TX,Wind,267056,33.21,-98.16,WND,Barton Chapel Wind Farm
57159,WA,Wind,621861,45.73,-120.83,WND,Windy Flats Wind Project
57160,AR,Hydro,33002,35.76,-91.64,WAT,White River Lock and Dam 1
57162,AR,Hydro,3670,35.84,-91.85,WAT,White River Lock and Dam 3
57163,CA,Waste,33954,34.15,-118.72,LFG,Calabasas Gas to Energy Facility
57172,ND,Waste Heat,38248,46.82,-101.76,WH,Glen Ullin Station 6
57174,CO,Wind,340424,40.76,-102.74,WND,Colorado Highlands Wind
57176,DE,Wind,5126,38.82,-75.17,WND,University of Delaware Wind Turbine
57177,IN,Wind,188468,40.68,-87.03,WND,Meadow Lake Wind Farm IV
57179,CT,Natural Gas,26900,41.76,-72.67,NG,HSCo CHP
57182,PA,Wind,6140,39.96,-76.46,WND,PPL Frey Farm Landfill Wind
57184,ME,Hydro,12272,44.88,-68.66,WAT,Orono Hydro Station
57187,AK,Wind,29107,57.79,-152.44,WND,Pillar Mountain Wind Project
57188,WA,Wind,237043,46.95,-120.18,WND,Vantage Wind Energy LLC
57189,MO,Wind,410171,40.04,-94.64,WND,Lost Creek Wind Energy Facility
57190,WI,Hydro,56914,45.77,-87.99,WAT,Little Quinnesec Falls Hydro Project
57191,IL,Solar,14126,41.68,-87.65,SUN,Exelon Solar Chicago
57192,NV,Wind,309724,39.1,-114.49,WND,Spring Valley Wind Project
57194,SD,Wind,424041,45.22,-97.91,WND,Day County Wind LLC
57195,WA,Wind,732789,46.52,-117.82,WND,Lower Snake River Wind Energy Project
57197,TX,Solar,21969,29.3,-98.4,SUN,Blue Wing Solar Energy Generation
57198,MN,Wind,594771,43.72,-93.45,WND,Bent Tree Wind Farm Phase 1
57199,WI,Wind,407008,43.56,-89.15,WND,Glacier Hills
57200,NC,Solar,1622,35.25,-81.6,SUN,Shelby Solar Energy Generation Facility
57201,CA,Wind,96936,38.72,-121.78,WND,FPL Energy Montezuma Winds LLC
57202,FL,Solar,20005,30.32,-81.96,SUN,Jacksonville Solar
57203,OH,Solar,14582,40.88,-83.32,SUN,Wyandot Solar Farm
57204,NJ,Solar,2471,40.86,-74.82,SUN,PSEG Hackettstown
57205,NV,Solar,101936,35.78,-114.99,SUN,CM48
57210,CO,Wind,654254,40.95,-103.78,WND,Cedar Creek II
57211,ID,Wind,316403,43.53,-111.84,WND,Goshen Phase II
57212,TX,Wind,550354,28.0,-97.3,WND,EC&R Papalote Creek II LLC
57213,NV,Geothermal,99994,39.29,-118.57,GEO,ENEL Salt Wells LLC
57214,IA,Wind,6834,42.73,-92.47,WND,Waverly Community Wind Project
57217,CA,Solar,1255,34.09,-117.4,SUN,Solar Photovoltaic Project #03
57219,CA,Solar,4371,34.09,-117.23,SUN,Solar Photovoltaic Project #05
57220,CA,Solar,4077,34.04,-117.57,SUN,Solar Photovoltaic Project #06
57221,CA,Solar,4471,34.09,-117.23,SUN,Solar Photovoltaic Project #07
57222,CA,Solar,3964,34.04,-117.57,SUN,Solar Photovoltaic Project #08
57223,CA,Solar,1760,34.04,-117.57,SUN,Solar Photovoltaic Project #09
57232,CA,Solar,2345,34.08,-117.52,SUN,Solar Photovoltaic Project #18
57237,CA,Solar,3409,34.08,-117.21,SUN,Solar Photovoltaic Project #22
57239,MD,Wind,101378,39.25,-79.47,WND,Roth Rock Wind Farm LLC
57240,MD,Wind,25428,39.29,-79.43,WND,"Roth Rock North Wind Farm, LLC"
57243,NM,Solar,60785,36.47,-104.64,SUN,Cimarron Solar Facility
57244,CO,Wind,171382,39.34,-102.35,WND,Kit Carson Windpower
57248,MN,Wind,7183,43.68,-94.59,WND,Welcome Wind Turbine
57251,IA,Wind,38525,43.38,-94.15,WND,Lakota Wind Wind Farm
57252,IA,Wind,40508,43.43,-94.96,WND,Iowa Lakes Superior Wind Farm
57253,MA,Wind,8114,41.66,-70.59,WND,MA Military Reservation Wind Project
57254,CA,Solar,1935,34.48,-117.26,SUN,Victor Valley CC CPV Solar
57257,IA,Wind,2558,42.39,-94.82,WND,Iowa Lakes Community College Wind Farm
57258,NM,Wind,4607,34.36,-103.07,WND,Texico Wind Ranch LP
57259,TX,Wind,13345,33.57,-101.77,WND,Lubbock Wind Ranch
57260,TX,Wind,475295,27.45,-98.84,WND,Cedro Hill Wind LLC
57261,OK,Wind,432303,35.86,-98.97,WND,Taloga Wind LLC
57262,NE,Wind,325667,41.85,-98.08,WND,Laredo Ridge Wind LLC
57263,TX,Wind,16236,35.93,-101.54,WND,Little Pringle I Wind Farm
57264,TX,Wind,18989,35.92,-101.54,WND,Little Pringle II Wind Farm
57265,MA,Solar,1513,42.3,-71.05,SUN,Dorchester Solar Site
57268,PA,Wind,102089,40.51,-78.43,WND,Chestnut Flats Wind Farm
57269,MA,Solar,1204,42.78,-71.09,SUN,Haverhill Solar Power Project
57270,MA,Solar,1031,42.11,-71.7,SUN,NEDC Solar Site
57274,MN,Wind,62541,45.8,-95.88,WND,Grant County Wind LLC
57278,NE,Wind,172882,42.7,-97.58,WND,Crofton Bluffs Wind LLC
57282,CA,Wind,341120,35.02,-118.05,WND,Alta Wind Energy Center I
57283,NE,Wind,207983,40.0,-95.93,WND,Flat Water Wind Farm LLC
57284,IL,Wind,639241,40.89,-89.0,WND,Minonk Wind Farm
57285,PA,Wind,150024,40.75,-78.22,WND,Sandy Ridge Wind Farm
57286,OK,Wind,303897,36.25,-99.35,WND,OU Spirit Wind Farm
57287,NY,Wind,180225,43.11,-74.88,WND,Hardscrabble Wind Power LLC
57289,MN,Wind,129031,43.61,-94.19,WND,Big Blue
57290,CO,Wind,428432,40.99,-102.9,WND,Northern Colorado Wind LLC
57291,CA,Wind,279829,35.02,-118.3,WND,Alta Wind Energy Center II
57292,CA,Wind,300282,35.02,-118.3,WND,Alta Wind Energy Center III
57293,CA,Wind,134744,35.01,-118.24,WND,Alta Wind Energy Center IV
57294,CA,Wind,220012,35.01,-118.24,WND,Alta Wind Energy Center V
57296,MN,Wind,9155,44.46,-93.16,WND,Carleton College
57298,WA,Wind,26044,46.25,-103.76,WND,Cedar Hills
57299,WY,Wind,339706,42.04,-106.16,WND,Dunlap
57300,MD,Wind,170193,39.4,-79.29,WND,Criterion Wind Project
57301,CA,Wind,18475,33.89,-116.56,WND,Dutch Wind Energy
57302,CA,Wind,18470,33.91,-116.58,WND,Garnet Wind Energy Center
57303,TX,Wind,393338,32.44,-100.74,WND,Loraine Windpark Project LLC
57305,CA,Solar,18180,34.55,-117.44,SUN,Adelanto Solar Project
57310,CA,Solar,1515,33.79,-118.24,SUN,1420 Coil Av #C
57313,CA,Solar,1638,34.06,-118.23,SUN,Metro Support Services Center Solar
57314,CA,Solar,3168,33.78,-118.28,SUN,Los Angeles Harbor College
57315,CO,Wind,645035,39.41,-103.7,WND,Cedar Point Wind
57318,AZ,Solar,51779,33.16,-111.48,SUN,Copper Crossing Solar LLC
57319,WA,Wind,103866,45.92,-120.3,WND,Big Horn Wind II
57320,WA,Wind,307443,45.92,-120.3,WND,Juniper Canyon I Wind Project
57321,NC,Solar,1572,36.48,-80.6,SUN,Mayberry Solar LLC
57322,TX,Natural Gas,106541,29.84,-94.9,NG,Mont Belvieu Cogeneration Unit
57325,IL,Wind,667521,41.77,-88.89,WND,FPL Energy Illinois Wind LLC
57326,TX,Wind,164420,35.17,-101.82,WND,Sunray Wind I
57327,WY,Wind,570027,42.93,-105.79,WND,Top of the World Windpower Project
57330,DE,Solar,1227,38.99,-75.44,SUN,Kent County Wastewater Treatment Solar
57332,OK,Wind,803518,36.04,-98.72,WND,Crossroads Wind Farm
57333,OR,Wind,379810,45.92,-120.3,WND,Leaning Juniper Wind Power II
57334,NC,Solar,2712,35.25,-81.0,SUN,DE Solar 10240 Old Dowd Rd
57335,NC,Solar,1705,36.11,-79.97,SUN,DE Solar 657 Brigham Rd
57336,NC,Solar,1545,35.33,-81.0,SUN,DE Solar 1725 Drywall Dr
57337,DE,Solar,17439,39.18,-75.5,SUN,Dover Sun Park
57338,NM,Solar,50526,31.79,-106.67,SUN,Roadrunner Solar
57341,NJ,Solar,2434,40.49,-74.4,SUN,Silver Lake Solar Farm
57342,IL,Wind,464596,40.59,-89.05,WND,White Oak Energy LLC
57346,OK,Wind,687907,35.46,-99.9,WND,Elk City LLC
57347,ND,Wind,341270,47.11,-100.71,WND,Baldwin Wind LLC
57348,NV,Natural Gas,69233,36.1,-115.18,NG,CityCenter Central Plant Cogen Units
57351,MN,Wind,14267,43.98,-96.43,WND,Uilk Wind LLC
57352,NJ,Solar,1599,40.23,-74.75,SUN,Trenton Solar Farm
57353,UT,Geothermal,63981,38.16,-113.19,GEO,Thermo No 1
57354,ME,Wind,11059,44.09,-68.87,WND,Fox Island Wind LLC
57357,NM,Wind,184348,35.27,-107.38,WND,Red Mesa Wind LLC
57358,OK,Wind,573618,35.27,-99.5,WND,Keenan II Renewable Energy Co LLC
57359,CA,Solar,12753,35.99,-120.11,SUN,Avenal Park
57360,CA,Solar,42695,35.98,-120.11,SUN,Sun City Project LLC
57361,CA,Solar,40597,35.98,-120.11,SUN,Sand Drag LLC
57362,PA,Solar,2438,40.15,-75.87,SUN,Morgantown Solar Park
57364,CA,Hydro,16172,32.78,-114.63,WAT,Siphon Drop Power Plant
57367,PA,Solar,3352,41.06,-75.51,SUN,Pocono Solar Project
57368,CO,Solar,58855,37.6,-105.96,SUN,Cogentrix of Alamosa
57369,NM,Solar,1798,36.72,-105.61,SUN,Questa Solar Facility
57372,OR,Solar,1887,45.11,-123.23,SUN,Bellevue Solar Project
57373,AZ,Solar,739734,32.98,-113.49,SUN,Agua Caliente Solar Project
57374,MN,Wind,531386,43.68,-95.16,WND,Lakefield Wind Project LLC
57375,MN,Wind,66281,44.92,-94.74,WND,Adams Wind Generations LLC
57376,NV,Geothermal,74805,40.18,-117.47,GEO,Jersey Valley Geothermal Power Plant
57377,CO,Solar,45653,37.69,-105.89,SUN,Greater Sandhill I
57379,AZ,Wind,107261,34.72,-111.0,WND,Dry Lake Wind II LLC
57380,MA,Wind,90308,45.0,-73.0,WND,New England Wind LLC
57381,NJ,Solar,3900,40.62,-74.21,SUN,Linden Solar Farm
57382,NJ,Solar,5675,40.17,-74.66,SUN,Yardville Solar Farm
57383,NJ,Solar,2142,40.68,-74.09,SUN,WEA Texas Bayonne
57384,NJ,Solar,3544,40.53,-74.28,SUN,Matrix Buildings A&B (Perth Amboy) Solar
57385,MN,Wind,93859,44.34,-96.58,WND,Community Wind North LLC
57386,MN,Wind,88187,44.02,-96.07,WND,Ridgewind
57387,ND,Wind,216766,47.12,-97.9,WND,Ashtabula Wind III LLC
57390,PA,Solar,3333,40.04,-76.74,SUN,GSK York RDC Solar Facility
57392,AZ,Solar,2550,32.1,-110.81,SUN,UASTP I
57396,MN,Wind,57393,45.07,-94.75,WND,Danielson Wind Farms LLC
57397,NJ,Solar,4961,40.37,-74.59,SUN,Dow Jones South Brunswick Solar
57402,NC,Solar,1688,35.91,-81.15,SUN,Taylorsville Solar LLC
57405,MI,Coal,26244,39.49,-86.42,BIT,Eagle Valley (MI)
57412,PA,Solar,4419,40.03,-77.23,SUN,Knouse Solar Project 1
57414,MA,Wind,5018,41.61,-70.61,WND,Notus Wind 1
57415,TX,Wind,406442,30.89,-102.88,WND,Sherbino II
57417,IA,Wind,148507,42.58,-91.37,WND,Elk Wind Farm
57420,CA,Biomass,7005,37.43,-121.94,OBG,UTS SJ1 LLC
57421,MI,Wind,272576,43.43,-84.5,WND,Gratiot Wind Park
57422,CA,Solar,2037,38.66,-121.73,SUN,Yolo County Solar Project
57424,SD,Wind,589209,44.53,-96.63,WND,Buffalo Ridge II LLC
57427,ID,Wind,46727,40.03,-115.49,WND,Ryegrass Windfarm
57428,ID,Wind,50491,40.03,-115.49,WND,Hammett Hill Windfarm
57429,ID,Wind,48256,40.03,-115.49,WND,Mainline Windfarm
57430,ID,Wind,51328,40.03,-115.49,WND,Desert Meadow Windfarm
57431,ID,Wind,44365,40.03,-115.49,WND,Cold Springs Windfarm
57432,MN,Wind,119740,43.92,-93.14,WND,Oak Glen Wind Farm
57434,MN,Wind,32572,43.92,-96.04,WND,Valley View Transmission LLC
57435,NC,Solar,10057,36.51,-77.06,SUN,Solar Star North Carolina II LLC
57437,OR,Hydro,13017,44.14,-121.27,WAT,Juniper Ridge Hydroelectric Project
57438,FL,Solar,2327,29.7,-82.33,SUN,6th St Solar Park of Gainesville FL
57439,CA,Solar,688253,35.32,-119.92,SUN,California Valley Solar Ranch
57441,CA,Solar,9285,36.03,-119.07,SUN,Solar Photovoltaic Project #42
57442,NV,Solar,119826,35.79,-115.35,SUN,Silver State Solar Power North
57444,ID,Wind,51309,40.03,-115.49,WND,Two Ponds Windfarm
57446,NV,Geothermal,666960,39.59,-116.91,GEO,McGinness Hills
57447,WV,Wind,222352,39.03,-79.94,WND,Laurel Mountain
57448,NJ,Solar,27967,39.61,-75.31,SUN,Pilesgrove
57449,OH,Wind,809329,38.0,-83.0,WND,Blue Creek Wind Project
57451,NV,Geothermal,137888,41.48,-116.15,GEO,Tuscarora Geothermal Power Plant
57457,OR,Biomass,115310,44.12,-123.18,WDS,Seneca Sustainable Energy LLC
57458,NJ,Solar,4802,40.54,-74.39,SUN,145 Talmadge Solar
57459,CA,Wind,155357,33.91,-116.55,WND,Mountain View IV
57460,CA,Biomass,7021,34.14,-118.13,OBG,Caltech Central
57461,NC,Solar,1282,35.02,-84.02,SUN,"Martins Creek Solar NC, LLC"
57462,OH,Solar,13335,41.39,-84.1,SUN,Napoleon Solar I
57463,IL,Wind,641587,41.22,-90.12,WND,Bishop Hill Energy LLC
57465,PA,Solar,2293,40.94,-76.04,SUN,Romark PA Solar
57467,AL,Biomass,39003,32.96,-87.66,WDS,Westervelt Moundville Cogen
57468,IA,Wind,181425,43.32,-93.88,WND,Crystal Lake 3 LLC
57469,IA,Wind,373020,42.97,-93.27,WND,Garden Wind LLC
57471,NJ,Solar,1739,40.68,-74.4,SUN,Murray Hill Solar
57473,MA,Solar,2278,41.72,-70.97,SUN,Dartmouth Solar
57474,TX,Wind,27101,33.66,-101.39,WND,Ralls Wind Farm
57475,CA,Geothermal,435264,33.2,-115.57,GEO,John L. Featherstone Plant
57481,VT,Solar,3393,44.44,-73.15,SUN,Chittenden County Solar Partners
57483,CA,Natural Gas,82931,37.79,-121.6,NG,Mariposa Energy Project
57484,CA,Wind,456255,34.0,-118.0,WND,Manzana Wind LLC
57485,NJ,Solar,13065,40.48,-74.86,SUN,Flemington Solar
57487,NJ,Solar,4676,40.51,-74.98,SUN,Frenchtown II Solar
57488,NJ,Solar,3206,40.68,-74.91,SUN,Lebanon Solar
57493,IL,Wind,420810,40.69,-87.57,WND,Settlers Trail Wind Farm LLC
57494,PA,Solar,1161,40.64,-76.61,SUN,Masser Farms Realty Solar
57496,WA,Hydro,39113,46.66,-121.13,WAT,Tieton Dam Hydro Electric Project
57497,CA,Solar,40966,36.53,-120.11,SUN,Stroud Solar Station
57498,CA,Solar,25471,36.4,-120.1,SUN,Five Points Solar Station
57499,CA,Solar,28713,36.38,-120.12,SUN,Westside Solar Station
57500,IA,Wind,384276,41.88,-92.93,WND,Laurel Wind Farm
57501,IA,Wind,1335713,41.32,-94.77,WND,Rolling Hills Wind Farm
57504,TX,Natural Gas,42506,29.7,-95.4,NG,TECO CHP-1
57505,NC,Natural Gas,828,34.99,-80.51,NG,Monroe Generating Station
57506,CA,Solar,1616,38.49,-121.39,SUN,FRV SI Transport Solar LP
57507,CO,Solar,4411,40.59,-105.15,SUN,RV CSU Power II LLC
57509,CO,Solar,2411,38.72,-104.78,SUN,Carson Solar I
57514,CA,Wind,537525,32.75,-116.04,WND,Ocotillo Express LLC
57516,OK,Wind,214630,36.54,-101.39,WND,KODE Novus I
57517,TX,Wind,34546,36.5,-101.62,WND,DeWind Frisco
57519,PA,Solar,2120,40.56,-75.59,SUN,Trexlertown Solar Array North and South
57520,TX,Wind,571335,33.38,-98.71,WND,Trinity Hills
57521,CA,Solar,21772,36.53,-120.32,SUN,Giffen
57522,CA,Solar,42547,36.43,-120.34,SUN,Cantua Solar Station
57523,CA,Solar,42785,36.18,-120.03,SUN,Huron Solar Station
57524,AZ,Solar,1858,32.29,-111.03,SUN,Roger Road WWTP
57525,HI,Solar,1857,22.08,-159.33,SUN,Kapaa Photovoltaic Project
57526,OR,Wind,489302,45.29,-120.17,WND,North Hurlburt Wind LLC
57529,HI,Wind,137284,21.68,-158.04,WND,Kawailoa Wind
57530,WA,Wind,293563,47.16,-117.36,WND,Palouse
57547,MN,Wind,467,44.11,-91.92,WND,Winona County Wind LLC
57549,OR,Wind,535373,45.29,-120.17,WND,South Hurlburt Wind LLC
57550,OR,Wind,568072,45.29,-120.17,WND,Horseshoe Bend Wind LLC
57551,WY,Hydro,9908,44.73,-108.86,WAT,Garland Canal Power Plant
57553,WI,Wind,64766,44.35,-87.93,WND,Shirley Wind
57554,CO,Solar,11205,38.96,-104.81,SUN,AFA Solar Farm
57556,AZ,Solar,2097,35.24,-114.0,SUN,La Senita
57559,CA,Solar,6759,37.75,-122.48,SUN,Sunset Reservoir North Basin
57560,AZ,Solar,46476,34.72,-112.43,SUN,Chino Solar Valley
57561,AZ,Solar,42798,33.03,-112.66,SUN,Cotton Center Solar
57562,AZ,Solar,39257,33.02,-112.66,SUN,Paloma Solar
57563,AZ,Solar,42004,33.03,-113.34,SUN,Hyder Solar
57564,CA,Natural Gas,130858,36.68,-119.55,NG,Algonquin Power Sanger LLC
57565,FL,Solar,9206,28.49,-81.18,SUN,"RP-Orlando, LLC"
57568,ME,Wind,125865,44.63,-70.63,WND,Record Hill Wind
57571,NM,Solar,15274,34.83,-106.77,SUN,Los Lunas Solar Energy Center
57573,CA,Natural Gas,21815,38.0,-122.07,NG,CCCSD Wastewater Treatment Plnt
57574,NJ,Solar,2121,40.28,-74.79,SUN,ETS Ewing Solar Facility
57575,NM,Solar,19996,32.17,-107.75,SUN,Deming Solar Energy Center
57576,NM,Solar,9713,35.64,-105.21,SUN,Las Vegas Solar Energy Center
57577,NM,Solar,11046,32.87,-106.0,SUN,Alamogordo Solar Energy Center
57578,OR,Wind,27535,45.58,-120.64,WND,PaTu Wind Farm LLC
57579,CA,Solar,2942,37.86,-120.89,SUN,Robert O Schulz Solar Farm
57584,CA,Natural Gas,199763,32.87,-117.24,NG,University of California San Diego
57585,CA,Natural Gas,192002,34.14,-119.18,NG,Oxnard Paper Mill
57586,CA,Wind,269955,38.17,-121.85,WND,Shiloh III Wind Project LLC
57588,NJ,Solar,3633,40.36,-74.48,SUN,Matrix Stults Road Solar Facility
57589,NY,Solar,52287,40.86,-72.85,SUN,Long Island Solar Farm LLC
57590,OK,Wind,335026,35.31,-97.94,WND,"Minco Wind I, LLC"
57591,NM,Solar,6951,32.63,-107.26,SUN,"Hatch Solar Energy Center I, LLC"
57593,NE,Wind,302129,41.63,-99.56,WND,Broken Bow Wind LLC
57594,CA,Wind,1598,37.62,-121.36,WND,Teichert Materials-Teichert Vernalis
57595,WV,Wind,170294,39.45,-79.03,WND,Pinnacle Wind Force LLC
57609,IA,Wind,287844,42.16,-95.44,WND,New Harvest Wind Project LLC
57613,OH,Wind,5230,41.58,-81.53,WND,LE Wind Turbine 1
57616,OK,Wind,379700,35.31,-98.35,WND,Blue Canyon Windpower VI LLC
57620,OH,Wind,336861,41.03,-84.78,WND,Paulding Wind Farm II
57626,CA,Wind,2324,37.71,-121.52,WND,Foundation ST
57631,IA,Wind,5329,41.39,-94.44,WND,Wolverine
57632,IA,Wind,5682,41.23,-94.44,WND,Bulldog
57635,WA,Wind,132595,45.76,-120.82,WND,Linden Wind Energy Project
57637,IN,Wind,882,40.19,-84.82,WND,Union City Wind Turbine
57638,IN,Wind,949,40.21,-84.82,WND,Randolph Eastern School Wind Turbine
57639,KS,Wind,629417,37.86,-99.74,WND,Ironwood Wind
57640,PA,Solar,1103,40.14,-75.19,SUN,500 Virginia Solar
57643,CO,Wind,2751,38.17,-104.62,WND,"Vestas Towers America, Inc."
57645,CO,Solar,6528,39.9,-104.66,SUN,City & County of Denver at Denver Int'l
57646,MD,Solar,2239,39.48,-76.23,SUN,McCormick & Co. Inc. at Belcamp
57647,NJ,Solar,5133,40.82,-74.72,SUN,"Toys R Us- DE, Inc. at Mt. Olive, NJ"
57648,NY,Wind,2489,42.88,-76.97,WND,Zotos International WPGF
57649,MN,Wind,427405,43.8,-94.83,WND,Elm Creek Wind II LLC
57652,OR,Solar,1327,45.11,-123.28,SUN,Yamhill Solar LLC
57653,OR,Natural Gas,41887,44.56,-123.29,NG,Oregon State University Energy Center
57654,MA,Wind,3124,41.61,-70.62,WND,Town of Falmouth WWTP
57655,CA,Solar,2141,35.41,-118.97,SUN,Bakersfield College Solar 01
57656,CA,Solar,2447,33.83,-117.51,SUN,"Temescal Canyon RV, LLC"
57657,AZ,Solar,58377,32.37,-111.28,SUN,Avra Valley Solar
57660,NJ,Solar,7105,39.42,-74.97,SUN,Vineland Mays Landing Solar
57661,NJ,Solar,4501,40.26,-74.35,SUN,Manalapan Village Solar
57662,NJ,Solar,18106,40.28,-74.56,SUN,McGraw Hill Solar
57663,KS,Wind,549733,38.06,-100.35,WND,Cimarron Windpower II
57664,NY,Natural Gas,3235858,40.78,-73.9,NG,Astoria Energy II
57665,MN,Hydro,42959,44.98,-93.25,WAT,SAF Hydroelectric LLC
57666,CT,Natural Gas,114209,41.47,-71.96,NG,Foxwoods CoGen
57667,NJ,Solar,4520,39.49,-75.22,SUN,Seabrook Solar Plant
57669,CA,Solar,34515,38.36,-121.41,SUN,SMUD at Grundman
57670,CA,Solar,5806,38.25,-121.28,SUN,SMUD at Van Conett
57671,CA,Solar,5676,38.24,-121.34,SUN,SMUD at Fleshman
57673,AZ,Solar,5473,33.41,-112.41,SUN,Macys Goodyear
57674,MA,Solar,2611,42.15,-72.5,SUN,Indian Orchard PV Facility
57675,IL,Wind,479096,40.55,-88.12,WND,"Pioneer Trail Wind Farm, LLC"
57676,MA,Solar,2057,42.45,-73.24,SUN,Silver Lake Solar Photovoltaic Facility
57677,NC,Solar,1270,35.0,-84.16,SUN,"Murphy Farm Power, LLC"
57678,KS,Wind,780778,38.84,-98.3,WND,"Post Rock Wind Power Project, LLC"
57681,CO,Solar,1406,40.05,-105.18,SUN,City of Boulder WWTP
57682,CA,Solar,2358,36.94,-120.16,SUN,City of Madera WWTP
57683,CA,Solar,1736,33.88,-118.02,SUN,"Staples La Mirada, CA"
57684,NV,Natural Gas,1013,35.81,-115.41,NG,Goodsprings Waste Heat Recovery
57687,NC,Solar,1316,34.99,-84.17,SUN,"CS Murphy Point, LLC"
57690,MT,Hydro,25123,47.61,-112.1,WAT,Turnbull Hydro
57692,CO,Solar,1614,39.91,-105.23,SUN,DOE Golden NWTC Load Side
57693,CO,Wind,3837,39.91,-105.22,WND,DOE Golden NWTC Turbine Side
57694,CO,Solar,2518,39.74,-105.17,SUN,DOE Golden NREL Main Campus
57696,CA,Biomass,29060,37.83,-122.3,OBG,Power Generation Station (PGS) 2
57697,CA,Solar,6363,38.61,-121.16,SUN,Aerojet I
57698,CA,Solar,3945,38.61,-121.17,SUN,Aerojet II
57699,TX,Solar,53729,30.24,-97.51,SUN,Webberville Solar Project
57700,CA,Wind,247877,37.79,-121.72,WND,Vasco Winds
57701,CA,Wind,219519,38.12,-121.82,WND,Montezuma Wind II
57702,CA,Natural Gas,41546,33.81,-118.18,OG,Signal Hill West Unit
